Experiment.ID,Bait.Gene.Name,Bait.GeneID,Bait,Prey.Gene.Name,Prey.GeneID,Prey,AvePSM,Z,WD,Entropy,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,in_BioGRID
mT-CLK3,CLK3,1198,P49761,RP9,6100,Q8TA86,5.5,4.648890426,0.559531801,0.870864469,8|3,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,55,0,FALSE
mT-CLK3,CLK3,1198,P49761,DROSHA,29102,Q9NRR4,3,2.424568443,0.512880616,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CLK3,CLK3,1198,P49761,CACTIN,58509,Q8WUQ7,4,1.364487037,0.468959124,1,4|4,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,40,0,FALSE
mT-CLK3,CLK3,1198,P49761,ZFC3H1,196441,O60293,7.5,2.44049976,0.397271727,0.857148437,11|4,15,7.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,75,0,FALSE
mT-CLK3,CLK3,1198,P49761,DDX41,51428,Q9UJV9,3.5,2.264944522,0.39395647,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,BRSK1,84446,Q8TDC3,218,78.0653758,15.65197621,0.999939562,216|220,436,218,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,310.64,2180,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,ZBTB1,22890,Q9Y2K1,5,6.79848639,2.584240636,0.976020648,6|4,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,50,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,MTMR3,8897,Q13615,5,2.360257061,1.322290949,0.976020648,4|6,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,50,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,SOGA1,140710,O94964,5.5,4.649936382,1.013963169,0.994984828,5|6,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,55,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,USP16,10600,Q9Y5T5,2.5,0.064012768,0.930416075,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,STK11,6794,Q15831,4,5.526885578,0.847480805,0.964078765,5|3,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,DICER1,23405,Q9UPY3,13,1.946415769,0.782707725,0.996038361,12|14,26,13,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,20.28,130,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,PDZRN3,23024,Q9UPQ7,3,0.630339294,0.709676543,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,KIAA0232,9778,Q92628,2,0.908972207,0.590608367,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,STK11IP,114790,Q8N1F8,2,1.203046068,0.566352414,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,WDR6,11180,Q9NNW5,9,0.437139288,0.556191008,0.991992403,10|8,18,9,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,14.11,90,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,PLCH1,23007,Q4KWH8,9.5,2.552118658,0.528397846,0.998195879,10|9,19,9.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,15.67,95,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,FRMD6,122786,Q96NE9,4,2.868621946,0.481803419,0.852405179,2|6,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,40,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,LRCH3,84859,Q96II8,8,1.788150109,0.477849921,0.908178347,11|5,16,8,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,80,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,ADA,100,P00813,2,2.742772206,0.471792831,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,PHKA1,5255,P46020,5.5,-0.126441698,0.464597635,0.994984828,5|6,11,5.5,2,0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.15,11,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,ELP6,54859,Q0PNE2,6,2.34376202,0.45320535,0.930586129,4|8,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,60,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,KEAP1,9817,Q14145,5,0.544062252,0.44279225,0.773226674,8|2,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,50,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,SH3BP4,23677,Q9P0V3,13,1.663130156,0.436312871,1,13|13,26,13,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,21.79,130,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,ANKRD28,23243,O15084,14.5,2.804059368,0.423512453,0.992774454,13|16,29,14.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,21.79,145,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,HSPBP1,23640,Q9NZL4,5,4.652932854,0.422082033,0.902393283,7|3,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,50,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,IFT172,26160,Q9UG01,25.5,2.504296091,0.418161868,0.997597732,27|24,51,25.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,38.09,255,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,CDC42BPA,8476,Q5VT25,6.5,0.611216407,0.408391613,0.905928216,4|9,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,65,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,CDK5RAP2,55755,Q96SN8,6,1.848078985,0.407431337,0.98285869,7|5,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,60,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,MAP7,9053,Q14244,2.5,1.398498393,0.404972223,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,ASCC2,84164,Q9H1I8,5,1.649476716,0.403869885,1,5|5,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,50,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,SPTAN1,6709,Q13813,27.5,0.167375151,0.403010656,0.999769966,28|27,55,27.5,2,5|3|0|0|0|0|1|0|13|8|0|0|0|0|0|0,0.78,0.88,0.78,0.88,0.78,0.71,2.62,0.03,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,CCDC88A,55704,Q3V6T2,3.5,0.063858614,0.402265055,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,KANK1,23189,Q14678,19,2.484415988,0.395333113,0.98285869,22|16,38,19,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,26.29,190,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,NRDC,4898,O43847,5.5,2.818541634,0.385705913,0.870864469,8|3,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,55,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,CA8,767,P35219,3,3.380924479,0.384054776,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,OGFR,11054,Q9NZT2,2.5,0.419586217,0.375300508,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,ATP7A,538,Q04656,6,0.391823958,0.374303331,0.98285869,5|7,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,60,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,C8orf33,65265,Q9H7E9,6.5,4.990474659,0.372786456,0.905928216,9|4,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,65,0,FALSE
mT-BRSK1,BRSK1,84446,Q8TDC3,UTRN,7402,P46939,12.5,0.462881834,0.370491955,0.990374836,11|14,25,12.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,18.76,125,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,CLK4,57396,Q9HAZ1,8.5,66.26813901,15.1597911,0.943601631,11|6,17,8.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,85,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,BIRC2,329,Q13490,2.5,1.042195909,0.255864019,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,ZNF638,27332,Q14966,26,1.042845615,0.202248568,0.995887311,28|24,52,26,2,0|0|0|0|9|4|1|0|5|3|0|0|0|0|0|0,1,1,1,1,1,8.54,3.71,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,FTSJ3,117246,Q8IY81,3.5,0.156864628,0.146199613,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,CWF19L2,143884,Q2TBE0,2,0.150550987,0.130307174,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,GPATCH8,23131,Q9UKJ3,2.5,0.061395904,0.110327504,0.979868757,3|2,5,2.5,2,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0,0.82,0.91,0.82,0.91,0.82,0.98,5,0.02,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,PCF11,51585,O94913,4,0.306105029,0.105125709,1,4|4,8,4,2,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,3.72,8,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,PRPF38B,55119,Q5VTL8,2,0.225495847,0.101612443,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CLK4,CLK4,57396,Q9HAZ1,NCOA2,10499,Q15596,3.5,0.153607457,0.097144644,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0,0.94,0.98,0.94,0.98,0.94,2.32,7,0.01,FALSE
mT-CDKL1,CDKL1,8814,Q00532,CDKL1,8814,Q00532,79,58.62401508,15.15230728,0.999543421,81|77,158,79,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,114.14,790,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,DEPDC5,9681,O75140,14.5,5.021174256,5.865835427,0.85995305,8|21,29,14.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,14.11,145,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,TSR1,55720,Q2NL82,2.5,0.146372861,0.702915949,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,VIRMA,25962,Q69YN4,2.5,1.098707184,0.494905956,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,C2CD3,26005,Q4AC94,6.5,1.848273094,0.373678449,0.99631652,6|7,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,65,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,CCDC14,64770,Q49A88,5.5,2.300892785,0.349051795,0.954434003,4|7,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,55,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,ZFHX4,79776,Q86UP3,3,0.47645701,0.326637488,0.940285959,4|2,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,MED12,9968,Q93074,2.5,0.369339199,0.320554399,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,USP34,9736,Q70CQ2,35.5,2.185657423,0.296054257,0.949167388,26|45,71,35.5,2,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0,1,1,1,1,1,35.64,71,0,FALSE
mT-CDKL1,CDKL1,8814,Q00532,NOL8,55035,Q76FK4,4.5,1.343159011,0.284725951,0.934068055,6|3,9,4.5,2,0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0,0.82,0.98,0.82,0.98,0.82,0.63,4.5,0.02,FALSE
STK17A-mT,STK17A,9263,Q9UEE5,STK17A,9263,Q9UEE5,2,7.681163528,14.71117654,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
STK17A-mT,STK17A,9263,Q9UEE5,KDM3A,55818,Q9Y4C1,4.5,0.24183464,0.113210668,0.934068055,3|6,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,45,0,FALSE
STK17A-mT,STK17A,9263,Q9UEE5,TNRC6A,27327,Q8NDV7,6.5,0.345594975,0.097932385,0.99631652,7|6,13,6.5,2,0|0|0|1|0|0|0|0|3|0|0|0|0|0|0|0,0.84,0.92,0.84,0.92,0.84,1.19,3.25,0.02,FALSE
STK17A-mT,STK17A,9263,Q9UEE5,MUC19,283463,Q7Z5P9,2,0.971747462,0.084159424,1,2|2,4,2,2,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0,0.73,0.73,0.73,0.73,0.73,0.98,4,0.03,FALSE
STK17A-mT,STK17A,9263,Q9UEE5,RPS6,6194,P62753,3,0.036258894,0.072701972,0.940285959,4|2,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0.85,0.98,0.85,0.98,0.85,0.98,6,0.02,FALSE
STK17A-mT,STK17A,9263,Q9UEE5,RPL27A,6157,P46776,4,0.801855867,0.0671829,0.964078765,3|5,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1,0.8,0.95,0.8,0.95,0.8,0.63,4,0.02,FALSE
mT-PHKG2,PHKG2,5261,P15735,PHKB,5257,Q93100,85.5,7.672491208,17.77736735,0.992941787,94|77,171,85.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,114.14,855,0,TRUE
mT-PHKG2,PHKG2,5261,P15735,PCMTD2,55251,Q9NV79,2,7.682212796,14.70916722,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,PHKG2,5261,P15735,91,37.73844152,14.03530985,0.999913839,90|92,182,91,2,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0,1,1,1,1,1,126.91,182,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,PHKA2,5256,P46019,57,3.500987829,5.306806653,0.968350393,69|45,114,57,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,68.47,570,0,TRUE
mT-PHKG2,PHKG2,5261,P15735,PHKA1,5255,P46020,280,4.74629252,3.314932321,0.999853306,276|284,560,280,2,0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,389.37,560,0,TRUE
mT-PHKG2,PHKG2,5261,P15735,OSCP1,127700,Q8WVF1,3.5,4.555835981,0.750030147,0.896038233,5|2,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,SH3KBP1,30011,Q96B97,2.5,4.226958861,0.619905753,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,AGL,178,P35573,7,2.106688628,0.593828042,0.948078244,9|5,14,7,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,70,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,ARHGEF18,23370,Q6ZSZ5,3,2.527978079,0.563554434,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,COMMD3,23412,Q9UBI1,2.5,2.92097537,0.538641807,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,ALDH1A2,8854,O94788,3.5,3.740312609,0.424383102,0.896038233,5|2,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,PPP1R35,221908,Q8TAP8,2,2.938350103,0.34151273,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,VPS13C,54832,Q709C8,15.5,1.214234824,0.314955843,0.993650712,17|14,31,15.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,23.3,155,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,KIF7,374654,Q2M1P5,18.5,3.761439079,0.305716362,0.959149554,23|14,37,18.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,23.3,185,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,RAPH1,65059,Q70E73,6.5,2.988158825,0.292421664,0.966618633,8|5,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,65,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,PTPN12,5782,Q05209,5,1.281096841,0.291218163,1,5|5,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,50,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,ALMS1,7840,Q8TCU4,11,0.106323742,0.275948337,0.858981037,16|6,22,11,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,110,0,FALSE
mT-PHKG2,PHKG2,5261,P15735,VCL,7414,P18206,6.5,1.841037688,0.271357203,0.905928216,9|4,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,65,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,CAMK1D,57118,Q8IU85,186.5,747.3932709,13.83643969,0.975306069,221|152,373,186.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,220.35,1865,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,XPNPEP3,63929,Q9NQH7,3.5,1.24835872,1.813857335,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,QRSL1,55278,Q9H0R6,2.5,0.949152808,1.798903905,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,DHTKD1,55526,Q96HY7,2.5,1.509192517,1.18228811,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,BCS1L,617,Q9Y276,3.5,0.660301456,1.074147794,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,CLYBL,171425,Q8N0X4,7.5,2.077503659,1.059616783,0.974489403,6|9,15,7.5,2,0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|0,0.97,1,0.97,1,0.97,2.69,5,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,NDUFAF2,91942,Q8N183,6,2.981850038,0.925866611,0.930586129,4|8,12,6,2,0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0,0.91,0.99,0.91,0.99,0.91,1.55,6,0.01,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,GTPBP10,85865,A4D1E9,4,0.486806261,0.783615985,1,4|4,8,4,2,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,3.72,8,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,NME4,4833,O00746,4,1.541797244,0.698484547,0.852405179,2|6,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,40,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,HIBCH,26275,Q6NVY1,4,1.218653069,0.681050252,0.964078765,5|3,8,4,2,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0,0.95,0.99,0.95,0.99,0.95,2.32,8,0.01,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,NNT,23530,Q13423,8.5,1.736248546,0.578344003,0.88797632,12|5,17,8.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,85,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,SPRYD4,283377,Q8WW59,7,1.427745933,0.548481281,0.783776947,3|11,14,7,2,1|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0,0.83,1,0.83,1,0.83,0.63,7,0.02,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,AK4,205,P27144,3.5,0.861778418,0.508585364,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0,0.76,0.86,0.76,0.86,0.76,0.63,3.5,0.03,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,NDUFA6,4700,P56556,4,0.960445501,0.50154621,0.964078765,3|5,8,4,2,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0,0.95,0.99,0.95,0.99,0.95,2.32,8,0.01,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,PHKA1,5255,P46020,6,-0.117566044,0.485256404,0.98285869,5|7,12,6,2,0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.15,12,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,BRAP,8315,Q7Z569,2,0.72964809,0.4650928,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,SUCLA2,8803,Q9P2R7,6,0.827249526,0.440058242,0.930586129,4|8,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,60,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,GOLGB1,2804,Q14789,15,1.221817138,0.427156704,0.987956501,13|17,30,15,2,0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0,1,1,1,1,1,7.32,15,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,PTCD3,55037,Q96EY7,30,1.360950898,0.385433011,0.987557242,26|34,60,30,2,3|2|1|5|0|0|8|2|10|6|0|0|0|0|0|0,0.99,1,0.99,1,0.99,3.89,3.33,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,MRPS26,64949,Q9BYN8,3.5,0.860499893,0.379335996,0.896038233,5|2,7,3.5,2,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0,0.86,0.99,0.86,0.99,0.86,0.98,7,0.01,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,LIMCH1,22998,Q9UPQ0,9.5,3.762571683,0.378104672,0.983708263,8|11,19,9.5,2,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0,1,1,1,1,1,9.5,19,0,FALSE
mT-CAMK1D,CAMK1D,57118,Q8IU85,ALMS1,7840,Q8TCU4,18,0.513500763,0.352994299,0.922734621,12|24,36,18,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,20.28,180,0,FALSE
PHKG1-mT,PHKG1,5260,Q16816,PHKG1,5260,Q16816,233,203.1631332,13.52941758,0.998398537,222|244,466,233,2,0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,313.32,466,0,FALSE
